id,is_iceberg,angle,pred,band_1_max,band_1_min,band_1_mean,band_1_median,band_1_coords,band_1_x,band_1_y,band_2_max,band_2_min,band_2_mean,band_2_median,band_2_coords,band_2_x,band_2_y
4b453753,0,41.9194,,0.5301628374954457,0.09109500317186443,0.2843777397938458,0.2850781304686243,"(36, 36)",36,36,0.31027038423931397,0.09112106560683922,0.21793688423269963,0.2198913439511519,"(46, 34)",46,34
4b5201f0,1,39.6535,,0.6149491858549008,0.18488867114935564,0.3182433392121789,0.31773893581705975,"(35, 38)",35,38,0.4059476894648035,0.08880396432195986,0.2390108403819763,0.23891626088539789,"(37, 36)",37,36
4b5591fe,0,39.6393,,0.7285959853430152,0.15579713559007347,0.2850831902244046,0.2747414646335624,"(45, 44)",45,44,0.6675801855495801,0.1032134496223976,0.250666064405743,0.24632295313039385,"(45, 44)",45,44
4b58ca02,1,36.9034,,0.5786594575304209,0.14400734255198175,0.27327809010266413,0.2715969340106625,"(39, 38)",39,38,0.425104302089123,0.08564700699046601,0.21950379136898798,0.21905102673280422,"(38, 36)",38,36
4b68ae4c,0,39.669200000000004,,0.940627891048203,0.22173282760991794,0.3935392034395867,0.36484067339249493,"(36, 46)",36,46,0.5081209101545728,0.11557755103750181,0.24779464481511462,0.24226506565789216,"(36, 52)",36,52
4b8f2c22,0,43.7944,,0.5016359506349811,0.05621240951810598,0.20643108540780847,0.2063200445078086,"(38, 38)",38,38,0.3464831716689591,0.05624046620922415,0.19779657905965906,0.20075899893127813,"(38, 38)",38,38
4b951984,1,37.2802,,0.569475035502745,0.19913459005372727,0.31862580024125625,0.3180638499992322,"(33, 37)",33,37,0.48749377044237197,0.09989120584891399,0.2424315683900563,0.24301086759914095,"(38, 36)",38,36
4bc45388,0,33.923,,0.5719860906616763,0.23183333612529197,0.35604277922283795,0.35703891900548046,"(34, 36)",34,36,0.3685869583425817,0.0962477995876277,0.2435639856972836,0.24629332596256265,"(34, 36)",34,36
4be9117c,0,39.5936,,0.8594785548662742,0.17094258865615256,0.3312538297085623,0.3155083478565037,"(41, 40)",41,40,0.6670365139325715,0.11562695873345588,0.24036747330782327,0.23460956503079833,"(41, 40)",41,40
4bed2ea0,1,41.1016,,0.4585100244276436,0.17281488357233496,0.295185680908514,0.2964245505096222,"(35, 36)",35,36,0.3498907322130799,0.11747980965223966,0.2430441778123981,0.24418110956822162,"(38, 35)",38,35
4c060a7f,0,42.4026,,0.8223958853709548,0.21558419938892004,0.3699166867720924,0.36315661132805294,"(37, 40)",37,40,0.6206941890965642,0.1302074639622958,0.24842975543838636,0.24546991006503072,"(35, 29)",35,29
4c114b6f,1,40.7177,,0.4945214916996068,0.13846495573449355,0.25717381043784365,0.2573913614008932,"(46, 48)",46,48,0.37298448010041485,0.11670408140473808,0.2391009184059184,0.2396067596109685,"(45, 48)",45,48
4c16ee8c,0,33.9415,,0.42690841837340104,0.10813534856905145,0.25621177507431986,0.25819362571920357,"(44, 33)",44,33,0.39806029424052847,0.10812312128607185,0.24376389566991372,0.245461920576356,"(44, 33)",44,33
4ca1a8d3,0,41.9264,,0.6940537862847428,0.2871178930444534,0.4010618157870591,0.3990927580382982,"(37, 41)",37,41,0.5825970664292704,0.1730990027522729,0.27896650292051056,0.27652522704107635,"(37, 41)",37,41
4cb1ed34,1,45.2909,,0.4767132579743822,0.14343834388195117,0.2675719785606829,0.26873314479635757,"(36, 35)",36,35,0.3374057290192787,0.1331067634000552,0.26333243681326823,0.2655817215256618,"(53, 22)",53,22
4cb68941,0,33.136,,0.5900615796383257,0.20817805556436353,0.3694245851121822,0.37044495693503576,"(38, 31)",38,31,0.4787293013662051,0.1376752926221896,0.26039829560898703,0.2624685007242141,"(38, 33)",38,33
4ce099f3,0,36.4444,,0.5472418091413113,0.24596423630658976,0.37398747165081797,0.37493269385515837,"(37, 39)",37,39,0.32777577770505395,0.08490604112036514,0.25548134681157997,0.25910537469978967,"(27, 72)",27,72
4cf25fd9,1,33.6352,,0.5880202465857837,0.21464137740479872,0.3563252258179325,0.3541018533420044,"(36, 35)",36,35,0.41087213108804027,0.13957873532651255,0.2549600524037335,0.255490710655171,"(28, 42)",28,42
4cf34809,1,43.2564,,0.44549977155795883,0.1410993805640993,0.26704405160035843,0.26945329561796116,"(38, 35)",38,35,0.3283229641985155,0.05573790119697245,0.19737762298583175,0.20027079256325933,"(38, 34)",38,34
4cf47a74,1,40.3416,,0.4383657439841768,0.11648684459021127,0.2681944509977917,0.2695217359959844,"(38, 35)",38,35,0.3063833172696001,0.08925985127635386,0.23855322878379026,0.23935992055681227,"(20, 15)",20,15
4cfc3a18,0,43.8306,,0.6288279248109596,0.16765914562876008,0.27975335469669155,0.278600836371084,"(35, 39)",35,39,0.49982269816474595,0.07592439755017596,0.20051728986838777,0.20074152426182112,"(35, 39)",35,39
4cfca6da,1,34.4721,,0.5487264954478113,0.12112059845233761,0.2561353151719086,0.2568012610080447,"(35, 37)",35,37,0.3363769919876771,0.1097727076474339,0.2402296496497455,0.24362226914042176,"(36, 36)",36,36
4d57fe03,1,32.265,,0.4928738746661865,0.16852621080763186,0.3082621748152084,0.30979016735996984,"(36, 42)",36,42,0.3722331939547715,0.1685696731274583,0.2698170194871398,0.2704584007142628,"(33, 40)",33,40
4d665e8c,1,40.3958,,0.5781911064751304,0.17901022724349328,0.31360067664889363,0.31267575628674293,"(37, 37)",37,37,0.3572218546143398,0.12809572120378884,0.24784492251639054,0.25058335731426346,"(35, 37)",35,37
4d6f2076,0,42.4133,,0.5102101178186588,0.15876091182177096,0.30160037837686565,0.3024254791349954,"(39, 39)",39,39,0.39191983000561786,0.09173817570633061,0.2084941099423219,0.2106854088853285,"(38, 37)",38,37
4de56b05,0,30.6838,,0.7480672043380655,0.2628269558018994,0.3928716432287282,0.3897591531869909,"(34, 36)",34,36,0.6192403015833796,0.16635874105401627,0.28672978212153355,0.28302380982294795,"(34, 36)",34,36
4e19d73c,0,43.1463,,0.6041017287009954,0.17454566108693742,0.30390174761762284,0.30488664049803754,"(35, 40)",35,40,0.46280056680748116,0.09201632458193913,0.20542352591399585,0.20569887111142487,"(34, 39)",34,39
4e7a22f6,1,31.0434,,0.7074196773453101,0.31740846264588735,0.43276034469520885,0.4299020336626449,"(39, 36)",39,36,0.5476516163146905,0.17382367804250198,0.29550352302409716,0.2928004386765239,"(42, 35)",42,35
4ea48c18,0,37.326,,0.6258836548971652,0.19416019231409692,0.3278498381362001,0.32730455990655716,"(32, 33)",32,33,0.5728446054673331,0.12462898110861098,0.23985161295104504,0.2399078175040249,"(33, 34)",33,34
4f238e36,0,36.5287,,0.42798881910321895,0.16706144213436458,0.2965157112639731,0.29743872947137656,"(37, 32)",37,32,0.3398778587911099,0.1334818580524374,0.2564094069749197,0.25880110106870197,"(21, 26)",21,26
4f29af47,1,38.8594,,0.43742324606667876,0.19519855163159072,0.3046889843871681,0.3062621038883807,"(36, 35)",36,35,0.32324502717273706,0.08711248611748437,0.24211270632103196,0.24464588342655486,"(36, 35)",36,35
4f3f4169,0,34.1367,,0.7411949602754149,0.25267374906793455,0.3797270150335227,0.3736483804346721,"(36, 31)",36,31,0.6040188798223357,0.1485758717741162,0.2752553838678284,0.2702517957778008,"(37, 48)",37,48
4fa6d8ae,0,36.5411,,0.7567620988030276,0.23042328485496075,0.35922376485911944,0.35332764571481223,"(42, 34)",42,34,0.6344202054243369,0.1512977322715116,0.2814120049300671,0.2782748627403353,"(42, 34)",42,34
4fc3bb48,1,39.9784,,0.4838759155879237,0.1381726351761656,0.2650493206754794,0.2665437880815675,"(47, 48)",47,48,0.3445514479197017,0.12788737129320135,0.23611883517315652,0.23932965771983536,"(47, 48)",47,48
4fd7600f,0,42.4473,,0.7743104061681545,0.09151727444614026,0.24527679809723146,0.2203134407280152,"(39, 45)",39,45,0.6018040963417166,0.07483262956034031,0.21055539748638197,0.19964305058570306,"(41, 46)",41,46
4fe594cf,0,33.0525,,0.7359628797138482,0.26377330512657443,0.3900248491716381,0.3873639019894899,"(39, 35)",39,35,0.586243077687644,0.12960104806137362,0.2747822984617483,0.27459709295287715,"(39, 35)",39,35
4ff0b518,1,40.7118,,0.5853723231349068,0.13904103401383333,0.28100825430373216,0.2788162658909808,"(48, 51)",48,51,0.4064061814162848,0.1484506823447108,0.25932708488566786,0.26121498609704336,"(46, 53)",46,53
502a8388,1,31.0446,,0.565490960435753,0.1438029811536812,0.325348433987097,0.32292405164644794,"(36, 28)",36,28,0.4590164034547697,0.14377777874166825,0.26018910023572334,0.25991762276291824,"(38, 33)",38,33
503d5f51,0,44.5834,,1.0,0.2509211469126622,0.40538775789748155,0.3834265174444565,"(43, 35)",43,35,0.8202593390516635,0.14229674441673099,0.28360257252173404,0.2706555080058416,"(43, 35)",43,35
50853a36,1,37.6877,,0.49570737611531274,0.17589978593654557,0.2965284709136301,0.29702996928247266,"(36, 35)",36,35,0.3720860926359898,0.08638658934536751,0.21661356243082008,0.2197385963946641,"(35, 35)",35,35
509eece8,0,na,,0.5614685208662012,0.07591731794086667,0.21481485563502223,0.21156070037079208,"(35, 37)",35,37,0.3403397783703378,0.0759279747471333,0.19866172845636668,0.2007185778520705,"(38, 36)",38,36
50e84584,1,40.7129,,0.6477551730505798,0.19209098953195008,0.32337013614498633,0.3187742663580356,"(44, 51)",44,51,0.5036709893165705,0.10432047367173071,0.2502855450708647,0.24742173840903434,"(49, 49)",49,49
50fe4eeb,1,34.4721,,0.5580714800232371,0.14085822513995191,0.27194066680258633,0.2711910779572675,"(36, 32)",36,32,0.41644375868623196,0.13141889978483973,0.24074635137211137,0.2400898556976197,"(36, 39)",36,39
5158d9cd,1,42.5598,,0.5811415336547675,0.07509922421441763,0.21386736273961512,0.21073228636880056,"(36, 37)",36,37,0.4129584844730208,0.07506628159574794,0.19844006298392705,0.1998725146832094,"(37, 35)",37,35
5196228c,1,45.3644,,0.45760744902531736,0.07743058443072265,0.2444269659659582,0.24422462174445164,"(40, 39)",40,39,0.3069934350084886,0.07743928437314848,0.23346319447172703,0.23618179918199605,"(60, 17)",60,17
51af2ec6,0,36.4447,,0.49292535140288946,0.14230682787435628,0.2649733406841615,0.26707064562646665,"(37, 35)",37,35,0.458183302950841,0.14228614993096886,0.25948079504743776,0.2612313389974196,"(38, 35)",38,35
51cb8ffc,1,36.123,,0.49670269689241053,0.14224169048307064,0.26402670005184403,0.2641522761143355,"(38, 35)",38,35,0.3542005316288027,0.1328001839103016,0.2580193970215873,0.2581790925775581,"(40, 38)",40,38
51cc4525,0,38.9177,,0.5767151575033589,0.20169136353474723,0.34600645200360586,0.34620999596960833,"(35, 40)",35,40,0.3071618499398034,0.12660597447232477,0.23816420600497562,0.2381252890424998,"(51, 8)",51,8
51e96360,1,31.0434,,0.6486326332895993,0.28369093835933745,0.43130359188133005,0.4302344761617589,"(36, 39)",36,39,0.5347959556884263,0.17356921095859704,0.29279110140307224,0.28822273587612957,"(35, 40)",35,40
51e9dd28,1,38.4755,,0.49540446107122266,0.161849740377764,0.29516655497945926,0.29296385550337917,"(39, 45)",39,45,0.3768247069789592,0.07009588483250538,0.2143285586741955,0.21556818301926792,"(39, 39)",39,39
51f0ef77,1,45.9276,,0.4575019154830258,0.1770566289971624,0.2903722101137637,0.2911001732809163,"(37, 34)",37,34,0.3596470445821944,0.14351618219205042,0.26795385140163747,0.26881426116499263,"(43, 34)",43,34
5210b709,0,45.3867,,0.4626632498079033,0.16145990069402108,0.2872363102414648,0.2884164404681636,"(35, 36)",35,36,0.37564102870911203,0.14335918437715695,0.2538790886510894,0.2555468115733066,"(34, 36)",34,36
5252b669,1,41.4185,,0.6622574161898899,0.1175225989106176,0.24939348204412762,0.24415731559961004,"(32, 33)",32,33,0.40490884404737476,0.11750871390221887,0.23606237883869108,0.23642827677722625,"(37, 32)",37,32
525ab75c,0,35.7829,,0.9252648397086711,0.248321845919383,0.3745674476639051,0.36264027348431055,"(38, 41)",38,41,0.5556619200379069,0.14213466124867158,0.2745994383443473,0.27515053642498877,"(38, 41)",38,41
527bc702,0,41.9264,,0.7744070652706077,0.2620687770084602,0.42141738188558203,0.41906945864521017,"(41, 42)",41,42,0.6363575629471995,0.16597251595953336,0.2830201555834441,0.27965516220182635,"(39, 41)",39,41
52d8851b,1,39.2166,,0.5159568037139431,0.11538632680154616,0.2766415219174622,0.2768702084256923,"(38, 38)",38,38,0.36467846558342665,0.07151762742947756,0.2248636026915279,0.22600764029442402,"(37, 37)",37,37
5316efdf,1,42.5642,,0.5524851697141893,0.19368881248228853,0.3138822285519912,0.31458860938724287,"(38, 36)",38,36,0.406900619834752,0.09141637754938224,0.22223895871555194,0.22481217098512862,"(39, 35)",39,35
538701d0,1,40.7186,,0.5991059425642266,0.2183300283523396,0.3322172208782044,0.3291340032438571,"(53, 47)",53,47,0.4540722560880153,0.1384919654411364,0.2525017527118394,0.25404607150485176,"(52, 48)",52,48
53b2d26b,0,36.4256,,0.77369631238108,0.1864694556737684,0.3087136998461476,0.2992142406440969,"(33, 48)",33,48,0.5914211886923284,0.15930013375475954,0.28809330314827236,0.2856949538937951,"(33, 46)",33,46
5400fdf1,0,36.5593,,0.7098622298057137,0.15124281544296117,0.2747337063500816,0.27289940762615517,"(37, 34)",37,34,0.5292702209097359,0.1425559727871784,0.2625631692355234,0.2615387286537315,"(37, 34)",37,34
542dc0f1,1,32.7838,,0.596251015325659,0.2901572515839878,0.4237683655867704,0.4229356108536194,"(32, 39)",32,39,0.4451181955731104,0.17554853510917856,0.2874544030970887,0.28569800759851477,"(41, 32)",41,32
544d0681,0,na,,0.49551400805400286,0.1784247634961783,0.30276169693382454,0.3035824593007221,"(38, 36)",38,36,0.3316802445596194,0.12102489908565346,0.262023358739935,0.265484538930971,"(14, 12)",14,12
54523e81,0,37.3325,,0.7732517054379976,0.13466021415120175,0.28500386384247206,0.2716782124126092,"(55, 28)",55,28,0.6524061772283469,0.14407261704837723,0.2560727085647917,0.25030858620999796,"(55, 29)",55,29
54673bc9,0,38.1366,,0.38746412582479944,0.1007577475355481,0.2304170173333432,0.22840863744243828,"(61, 22)",61,22,0.2853592084079435,0.04990999922024586,0.21106023067472182,0.2150960802696075,"(45, 14)",45,14
546c9a11,1,34.4709,,0.5690772437226301,0.27094769145905967,0.40412065156824206,0.4042678776587672,"(36, 36)",36,36,0.40502960872096194,0.09675568677096227,0.27542737570582543,0.2762510292854521,"(40, 33)",40,33
548cff84,1,43.946,,0.491857664055986,0.10734178419316688,0.27710097273831913,0.2731479417980333,"(41, 31)",41,31,0.3538771505310405,0.03231245865657731,0.19491022420557647,0.19512414094923802,"(41, 32)",41,32
54b0da58,0,42.7613,,0.6506822674333386,0.1666500146278688,0.2919535659105755,0.29064438603932957,"(33, 34)",33,34,0.5567482287515498,0.055206893106474704,0.20868782067888067,0.20529074659166668,"(33, 34)",33,34
54c3d59a,1,42.5644,,0.5890547420319995,0.1186406661533451,0.2703482917633964,0.2625392968173068,"(35, 36)",35,36,0.4101929497660838,0.07471233852258727,0.20005404040837138,0.19951890814077294,"(36, 35)",36,35
54cc4bbe,0,41.792,,0.528962095871471,0.11765449402630539,0.24150200175233072,0.24054692674159886,"(37, 34)",37,34,0.40757302068582074,0.14880309233346115,0.24570641552866104,0.24798005534459652,"(37, 34)",37,34
551856d8,0,na,,0.45637636977976037,0.17222439679235865,0.2927741577065292,0.29354726267404624,"(38, 36)",38,36,0.3797545309998144,0.08971439210785097,0.23461076926901803,0.23586238166831894,"(37, 36)",37,36
558288bf,0,45.1238,,0.5008371887290227,0.14293392171866587,0.28714500031453855,0.2879822659775315,"(37, 40)",37,40,0.4300424168310433,0.12120019420066327,0.23911855665312767,0.24015446959666767,"(38, 38)",38,38
5587d806,1,42.5598,,0.43869278952760266,0.10589970018353144,0.232804299024616,0.23351839531780566,"(39, 36)",39,36,0.29761322688392894,0.0747695362816017,0.20626344687143203,0.2103742924628485,"(39, 34)",39,34
55a724b1,0,34.7521,,0.4300089756483377,0.13170304389297943,0.2518546826386198,0.2538518434205801,"(39, 38)",39,38,0.3288966867627859,0.12136371074032569,0.2391167991174043,0.24033367843935896,"(69, 55)",69,55
55dd56ce,1,34.4718,,0.6324547164257506,0.17190540305811203,0.3301757772973393,0.33012052436572187,"(40, 29)",40,29,0.40281584729661635,0.12104486657528989,0.2520553796643795,0.2535215572109211,"(34, 32)",34,32
56029b57,0,33.9214,,0.7638290819780869,0.2318513966074911,0.3909975496530449,0.3893634304476248,"(42, 46)",42,46,0.5929999166400933,0.14875241329921565,0.2770255401525859,0.273142557306446,"(40, 44)",40,44
56054fb5,0,36.7033,,0.503210341075634,0.09955976047787166,0.24356432008085868,0.24616575588988596,"(35, 41)",35,41,0.3102021806792078,0.11229216361036945,0.23415735353479356,0.23517584652683343,"(36, 40)",36,40
56426f39,1,33.634,,0.5604334396072432,0.27764528853994724,0.40942156200821517,0.4099898597060746,"(37, 36)",37,36,0.4014993141753123,0.15615449382687985,0.28121101255275666,0.2825727090832983,"(39, 36)",39,36
56929c16,0,41.1769,,0.39458672381805926,0.10414051698298565,0.23290507056243276,0.23581459430548135,"(37, 33)",37,33,0.29349695756282757,0.10417055546614641,0.2203076855108583,0.2230726062793941,"(22, 74)",22,74
569f5df3,1,34.8455,,0.48955179292601453,0.14068714289104522,0.2880372180290771,0.2885349242112867,"(38, 38)",38,38,0.33469021274923966,0.13126271213650442,0.25620707892239886,0.25961605384172504,"(37, 37)",37,37
56be26ac,0,43.851,,0.7605789804205927,0.13130416773608652,0.2811632060494918,0.27296569171472324,"(32, 34)",32,34,0.6197974967498611,0.0760049904265734,0.20761200443593475,0.2008309666498551,"(32, 34)",32,34
56c8639e,0,42.5075,,0.6733286413471918,0.05530883698770796,0.197744065732987,0.19399734883588288,"(38, 35)",38,35,0.3568331491637785,0.07505234673094556,0.19323068264562188,0.19400515136304416,"(36, 35)",36,35
56f59b5b,1,40.7177,,0.5745333540337122,0.12863451935734693,0.28589493811701316,0.28397669033649287,"(51, 51)",51,51,0.4566467036641067,0.1286167330853675,0.25748375568687065,0.2578803405431676,"(51, 51)",51,51
573948d6,1,39.2337,,0.6422465265542185,0.20137622120767765,0.3315189894709702,0.3272740353234614,"(38, 39)",38,39,0.5090366975038495,0.10214649765744704,0.22800972007313428,0.22550233317997506,"(31, 44)",31,44
574a1da7,1,39.234,,0.4431073621754623,0.10246500529175868,0.22935387289085532,0.23009076757124133,"(43, 44)",43,44,0.2986920322088321,0.08803517857865778,0.21338441056956642,0.2168013063773719,"(72, 27)",72,27
57a7eee8,0,38.0216,,0.6030376185510493,0.19468218885964644,0.320209670655467,0.3209287859108197,"(42, 47)",42,47,0.4306157904004886,0.10101179084002253,0.2317389402531717,0.2327119555256949,"(42, 48)",42,48
57efa83d,1,39.2175,,0.48097371201465544,0.22177207706364133,0.33276612129079164,0.33295457423528757,"(45, 45)",45,45,0.3875845041112588,0.11562310732627881,0.24148356425822348,0.2422831386041922,"(42, 47)",42,47
5801c349,0,41.7067,,0.6962012760846211,0.1573415872603727,0.32342438152965164,0.3173823129622063,"(51, 34)",51,34,0.5954997291800158,0.09035532110415584,0.2597600085677676,0.2548798949266323,"(47, 34)",47,34
58338e99,0,38.9189,,0.44447094727765096,0.10208896336770837,0.22955179043097848,0.22972503345863246,"(33, 34)",33,34,0.3878231542511259,0.10210360868626182,0.22380244841917424,0.22547264369163936,"(32, 34)",32,34
